source,target,edge_type,weight
hashtag:feminismo,hashtag:sociologia,hashtag_cooccurrence,2
hashtag:g,hashtag:pesquisaacad,hashtag_cooccurrence,1
hashtag:g,hashtag:ppgs,hashtag_cooccurrence,1
hashtag:g,hashtag:ppgsuff,hashtag_cooccurrence,1
hashtag:g,hashtag:revistaestudosfeministas,hashtag_cooccurrence,1
hashtag:g,hashtag:sociologia,hashtag_cooccurrence,1
hashtag:pesquisaacad,hashtag:ppgs,hashtag_cooccurrence,1
hashtag:pesquisaacad,hashtag:ppgsuff,hashtag_cooccurrence,1
hashtag:pesquisaacad,hashtag:revistaestudosfeministas,hashtag_cooccurrence,1
hashtag:pesquisaacad,hashtag:sociologia,hashtag_cooccurrence,1
hashtag:ppgs,hashtag:ppgsuff,hashtag_cooccurrence,1
hashtag:ppgs,hashtag:revistaestudosfeministas,hashtag_cooccurrence,1
hashtag:ppgs,hashtag:sociologia,hashtag_cooccurrence,1
hashtag:ppgsuff,hashtag:revistaestudosfeministas,hashtag_cooccurrence,1
hashtag:ppgsuff,hashtag:sociologia,hashtag_cooccurrence,1
hashtag:revistaestudosfeministas,hashtag:sociologia,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:foryou,hashtag_cooccurrence,3
hashtag:antifeminismo,hashtag:grlpwr,hashtag_cooccurrence,1
hashtag:foryou,hashtag:fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,hashtag_cooccurrence,2
hashtag:foryou,hashtag:grlpwr,hashtag_cooccurrence,1
hashtag:fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,hashtag:grlpwr,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:falsaacusa,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:issoaglobonaomostra,hashtag_cooccurrence,1
hashtag:brasil,hashtag:falsaacusa,hashtag_cooccurrence,1
hashtag:brasil,hashtag:issoaglobonaomostra,hashtag_cooccurrence,1
hashtag:falsaacusa,hashtag:issoaglobonaomostra,hashtag_cooccurrence,1
hashtag:falsaacusa,hashtag:ocomunismonao,hashtag_cooccurrence,1
hashtag:issoaglobonaomostra,hashtag:ocomunismonao,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:cristorey,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:idademedia,hashtag_cooccurrence,1
hashtag:cristorey,hashtag:historia,hashtag_cooccurrence,1
hashtag:cristorey,hashtag:idademedia,hashtag_cooccurrence,1
hashtag:historia,hashtag:idademedia,hashtag_cooccurrence,1
hashtag:antifeminismo,hashtag:catolicismo,hashtag_cooccurrence,1
hashtag:catolicismo,hashtag:foryou,hashtag_cooccurrence,1
