source,target,edge_type,weight
user:prince.bareiro,narrative:narrativa_19,user_narrative,1.0
user:achlys.trauer,narrative:narrativa_19,user_narrative,1.0
user:ander.stroke,narrative:narrativa_19,user_narrative,1.0
user:antoniojt777,narrative:narrativa_19,user_narrative,1.0
user:pera_campos_369,narrative:narrativa_19,user_narrative,1.0
user:jorgevargas6501,narrative:narrativa_19,user_narrative,1.0
user:iamraulalvarado,narrative:narrativa_19,user_narrative,1.0
user:koro_lucero,narrative:narrativa_19,user_narrative,1.0
user:maurdgz2509,narrative:narrativa_19,user_narrative,1.0
user:dougviez,narrative:narrativa_19,user_narrative,1.0
user:bailando.con.demonios,narrative:narrativa_19,user_narrative,2.0
user:_the_real_m,narrative:narrativa_19,user_narrative,1.0
user:tana.jjjjjj,narrative:narrativa_19,user_narrative,1.0
user:robet_drade,narrative:narrativa_19,user_narrative,1.0
user:jesus.mra,narrative:narrativa_19,user_narrative,1.0
user:menacemc.5,narrative:narrativa_19,user_narrative,1.0
user:greymendozah,narrative:narrativa_19,user_narrative,1.0
user:johanpullo12,narrative:narrativa_19,user_narrative,1.0
user:deborah.diaz.921,narrative:narrativa_19,user_narrative,1.0
user:wavep0l,narrative:narrativa_19,user_narrative,1.0
user:hernang69,narrative:narrativa_19,user_narrative,1.0
user:liz.munozrodas.28,narrative:narrativa_19,user_narrative,1.0
user:wilmarycristinac,narrative:narrativa_19,user_narrative,1.0
user:fran_jico,narrative:narrativa_19,user_narrative,1.0
user:rafamv06,narrative:narrativa_19,user_narrative,1.0
user:ggzgustavo1968,narrative:narrativa_19,user_narrative,1.0
user:superjuv.mx,narrative:narrativa_19,user_narrative,1.0
user:eduardotorres_ig,narrative:narrativa_19,user_narrative,1.0
user:mariamercedes.fierro.56,narrative:narrativa_19,user_narrative,1.0
user:ruth_pnc,narrative:narrativa_19,user_narrative,1.0
user:daleclickrd,narrative:narrativa_19,user_narrative,2.0
user:fijimenezr,narrative:narrativa_19,user_narrative,1.0
user:sandra_borcherss,narrative:narrativa_19,user_narrative,1.0
user:isabel_bmonje,narrative:narrativa_19,user_narrative,1.0
user:diegovelez820713,narrative:narrativa_19,user_narrative,1.0
user:bradley_sgt1,narrative:narrativa_19,user_narrative,1.0
user:florencioylolito,narrative:narrativa_19,user_narrative,1.0
user:sole.mariann82,narrative:narrativa_19,user_narrative,1.0
user:silviacrefta,narrative:narrativa_19,user_narrative,1.0
user:gabiyromi15,narrative:narrativa_19,user_narrative,1.0
user:vallenato_en_la_capital,narrative:narrativa_19,user_narrative,1.0
user:everqz,narrative:narrativa_19,user_narrative,1.0
user:angelo1990al,narrative:narrativa_19,user_narrative,1.0
user:valentina.blason,narrative:narrativa_19,user_narrative,1.0
user:maria.lorca1105,narrative:narrativa_19,user_narrative,1.0
user:cristina.abarca.75286,narrative:narrativa_19,user_narrative,1.0
user:rodriguezamparosanchez,narrative:narrativa_19,user_narrative,1.0
user:pcastror_07,narrative:narrativa_19,user_narrative,1.0
user:roberto__meza_,narrative:narrativa_19,user_narrative,1.0
user:es.al.360,narrative:narrativa_19,user_narrative,1.0
user:dronconir,narrative:narrativa_19,user_narrative,1.0
user:azael.rkt,narrative:narrativa_19,user_narrative,1.0
user:ritual_emocional,narrative:narrativa_19,user_narrative,1.0
user:jovicarmona,narrative:narrativa_19,user_narrative,1.0
user:jjvilla73,narrative:narrativa_19,user_narrative,1.0
user:marlitt_isaacs,narrative:narrativa_19,user_narrative,1.0
user:yanetdevia08,narrative:narrativa_19,user_narrative,1.0
user:ann.mza,narrative:narrativa_19,user_narrative,1.0
user:una.existencia.propia,narrative:narrativa_19,user_narrative,1.0
user:gabrielaenrigue,narrative:narrativa_19,user_narrative,1.0
user:lauchyar,narrative:narrativa_19,user_narrative,1.0
user:kalaa_005,narrative:narrativa_19,user_narrative,1.0
user:firsakova.lena,narrative:narrativa_19,user_narrative,1.0
user:joha_mer,narrative:narrativa_19,user_narrative,1.0
user:la.charlin,narrative:narrativa_19,user_narrative,1.0
user:sofiitowers_,narrative:narrativa_19,user_narrative,1.0
user:erian_007,narrative:narrativa_19,user_narrative,1.0
user:papiroesparto,narrative:narrativa_19,user_narrative,1.0
user:yeraiquilez,narrative:narrativa_19,user_narrative,1.0
user:by_luuciiaa_,narrative:narrativa_19,user_narrative,1.0
user:minotauro_en_miniatura,narrative:narrativa_19,user_narrative,1.0
user:mariacalpena_vi,narrative:narrativa_19,user_narrative,1.0
user:claudiaritagianella,narrative:narrativa_19,user_narrative,1.0
user:evee_col,narrative:narrativa_19,user_narrative,1.0
user:solyaguasalada,narrative:narrativa_19,user_narrative,1.0
user:matuquina,narrative:narrativa_19,user_narrative,1.0
user:misssparrowoncafeine,narrative:narrativa_19,user_narrative,1.0
user:anajulia.berlin,narrative:narrativa_19,user_narrative,1.0
user:luismatra,narrative:narrativa_19,user_narrative,1.0
user:mario8918576,narrative:narrativa_19,user_narrative,1.0
user:victorbahamonde5,narrative:narrativa_19,user_narrative,1.0
user:rodrigodemolina,narrative:narrativa_19,user_narrative,1.0
user:rynn.murazaki,narrative:narrativa_19,user_narrative,1.0
user:dylanjg789,narrative:narrativa_19,user_narrative,1.0
user:misolcas,narrative:narrativa_19,user_narrative,1.0
user:pildorasdefeminismo,narrative:narrativa_19,user_narrative,1.0
user:alexandra.amoros,narrative:narrativa_19,user_narrative,1.0
user:libros_ensutinta,narrative:narrativa_19,user_narrative,1.0
user:reading_withmary,narrative:narrativa_19,user_narrative,1.0
user:bookvibes89,narrative:narrativa_19,user_narrative,1.0
user:ecosdetintayletras,narrative:narrativa_19,user_narrative,1.0
user:kelbathorybooks,narrative:narrativa_19,user_narrative,1.0
user:d.torna,narrative:narrativa_19,user_narrative,1.0
user:the_bulucc,narrative:narrativa_19,user_narrative,1.0
user:pame.romani,narrative:narrativa_19,user_narrative,1.0
user:r0sie_.luv,narrative:narrativa_19,user_narrative,1.0
user:cinbravobj,narrative:narrativa_19,user_narrative,1.0
user:rodorozcar5902,narrative:narrativa_19,user_narrative,1.0
user:gabriyeri,narrative:narrativa_19,user_narrative,1.0
user:jos_epalomo,narrative:narrativa_19,user_narrative,1.0
user:crissbrett,narrative:narrativa_19,user_narrative,1.0
user:pujadasarrom,narrative:narrativa_19,user_narrative,1.0
user:armics25,narrative:narrativa_19,user_narrative,1.0
user:tremor3404,narrative:narrativa_19,user_narrative,1.0
user:ivanmarzgonzalez,narrative:narrativa_19,user_narrative,1.0
user:lunayestrellas1324,narrative:narrativa_19,user_narrative,1.0
user:fazendasaofrancisco,narrative:narrativa_19,user_narrative,1.0
user:emirodriguezaguilar,narrative:narrativa_19,user_narrative,1.0
user:charogon1967,narrative:narrativa_19,user_narrative,1.0
user:_rosana.o,narrative:narrativa_19,user_narrative,1.0
user:charo_sar,narrative:narrativa_19,user_narrative,1.0
user:cendan.cesar,narrative:narrativa_19,user_narrative,1.0
user:polymerayo,narrative:narrativa_19,user_narrative,1.0
user:rosavila24,narrative:narrativa_19,user_narrative,1.0
user:verdugogonzalezserna,narrative:narrativa_19,user_narrative,1.0
user:pepa_de_la_haba,narrative:narrativa_19,user_narrative,1.0
user:fernandez.teresagonzalez,narrative:narrativa_19,user_narrative,1.0
user:chrisincorrecto,narrative:narrativa_19,user_narrative,1.0
user:ardillavallecanavengatirevolu,narrative:narrativa_19,user_narrative,1.0
user:amilcareguerrero,narrative:narrativa_19,user_narrative,1.0
user:gotasvidasaludable,narrative:narrativa_19,user_narrative,1.0
user:familiasdestrozadasarg,narrative:narrativa_19,user_narrative,1.0
user:luigi_deejay_71,narrative:narrativa_19,user_narrative,1.0
user:mariaalejandra.teruel.925,narrative:narrativa_19,user_narrative,1.0
user:joseechenique2025,narrative:narrativa_19,user_narrative,1.0
user:norvac32,narrative:narrativa_19,user_narrative,1.0
user:ricardoponce,narrative:narrativa_19,user_narrative,1.0
user:hombresporigualdad,narrative:narrativa_19,user_narrative,1.0
user:alejandro_mathyas_meza_cheff,narrative:narrativa_19,user_narrative,1.0
user:c_cruzn,narrative:narrativa_19,user_narrative,1.0
user:dserrano84,narrative:narrativa_19,user_narrative,1.0
user:vicbengoa_photo,narrative:narrativa_19,user_narrative,1.0
user:beatrizduran_psicologia,narrative:narrativa_19,user_narrative,1.0
user:maryancb,narrative:narrativa_19,user_narrative,1.0
user:yinyanisu,narrative:narrativa_19,user_narrative,1.0
user:mividademadre,narrative:narrativa_19,user_narrative,1.0
user:ryukngf,narrative:narrativa_19,user_narrative,1.0
user:valdiviesolegal.cl,narrative:narrativa_19,user_narrative,1.0
user:carranza.co,narrative:narrativa_19,user_narrative,1.0
user:pepepotamo66,narrative:narrativa_19,user_narrative,1.0
user:izaakbrujo,narrative:narrativa_19,user_narrative,1.0
user:cookrodriguez3,narrative:narrativa_19,user_narrative,1.0
user:haynelus,narrative:narrativa_19,user_narrative,1.0
user:genset371,narrative:narrativa_19,user_narrative,1.0
user:cuchurd,narrative:narrativa_19,user_narrative,1.0
user:isaacubando,narrative:narrativa_19,user_narrative,1.0
user:terapiasfelipe,narrative:narrativa_19,user_narrative,1.0
user:marcin_da_silva,narrative:narrativa_19,user_narrative,1.0
user:____________bot_reply__ferror_,narrative:narrativa_19,user_narrative,1.0
user:jezieloropeza,narrative:narrativa_19,user_narrative,1.0
user:ernestoperez2792021,narrative:narrativa_19,user_narrative,1.0
user:lisilibutzki12,narrative:narrativa_19,user_narrative,1.0
user:ftpro7,narrative:narrativa_19,user_narrative,1.0
user:idaniagomez07,narrative:narrativa_19,user_narrative,1.0
user:espartan507,narrative:narrativa_19,user_narrative,1.0
user:lunautrera,narrative:narrativa_19,user_narrative,1.0
user:arlu22,narrative:narrativa_19,user_narrative,1.0
user:dachy_franqui21,narrative:narrativa_19,user_narrative,1.0
user:yeral_sazarate,narrative:narrativa_19,user_narrative,1.0
user:oscuridad.de.mi,narrative:narrativa_19,user_narrative,1.0
user:bobadilla.angel06,narrative:narrativa_19,user_narrative,1.0
user:ivanverdelucas,narrative:narrativa_19,user_narrative,1.0
user:mrtonydemarco,narrative:narrativa_19,user_narrative,1.0
user:ceci_ga_66,narrative:narrativa_19,user_narrative,1.0
user:yomi88924,narrative:narrativa_19,user_narrative,1.0
user:isaniel.38,narrative:narrativa_19,user_narrative,1.0
user:moriitaaw,narrative:narrativa_19,user_narrative,1.0
user:baseball_perez1126,narrative:narrativa_19,user_narrative,1.0
user:cherie_8a,narrative:narrativa_19,user_narrative,1.0
user:irencontrera,narrative:narrativa_19,user_narrative,1.0
user:alejandroalmark,narrative:narrativa_19,user_narrative,1.0
user:the_mapple_vale,narrative:narrativa_19,user_narrative,1.0
user:clarimik,narrative:narrativa_19,user_narrative,1.0
user:flor.flores.7169,narrative:narrativa_19,user_narrative,1.0
user:flyinglobster9,narrative:narrativa_19,user_narrative,1.0
user:isnotguv_,narrative:narrativa_19,user_narrative,1.0
user:bloood_gc,narrative:narrativa_19,user_narrative,1.0
user:agui_thi,narrative:narrativa_19,user_narrative,1.0
user:piraph__,narrative:narrativa_19,user_narrative,1.0
user:dimezaix,narrative:narrativa_19,user_narrative,1.0
user:cvrb__,narrative:narrativa_19,user_narrative,1.0
user:benjamin_paillamil,narrative:narrativa_19,user_narrative,1.0
user:carlitos__ph,narrative:narrativa_19,user_narrative,1.0
user:vu.eruna,narrative:narrativa_19,user_narrative,1.0
user:electromaga.25,narrative:narrativa_19,user_narrative,1.0
user:sanfelixperez,narrative:narrativa_19,user_narrative,1.0
user:araceli_6294,narrative:narrativa_19,user_narrative,1.0
user:inmag_c,narrative:narrativa_19,user_narrative,1.0
user:montserratmendezal,narrative:narrativa_19,user_narrative,1.0
user:morunomunoz,narrative:narrativa_19,user_narrative,1.0
user:sensimartinezz,narrative:narrativa_19,user_narrative,1.0
user:lidydafne,narrative:narrativa_19,user_narrative,1.0
user:libelula7942,narrative:narrativa_19,user_narrative,1.0
user:madresprotectorasdeespana,narrative:narrativa_19,user_narrative,1.0
user:margaritabarquin,narrative:narrativa_19,user_narrative,1.0
user:rosasiljim88,narrative:narrativa_19,user_narrative,1.0
user:yasmina___lopez,narrative:narrativa_19,user_narrative,1.0
user:yo_tu_1368,narrative:narrativa_19,user_narrative,1.0
user:sreck696,narrative:narrativa_19,user_narrative,1.0
user:lolinagijon,narrative:narrativa_19,user_narrative,1.0
user:manupreciado,narrative:narrativa_19,user_narrative,1.0
user:sandrarojorodrigo,narrative:narrativa_19,user_narrative,1.0
user:mariangelesmatos,narrative:narrativa_19,user_narrative,1.0
user:franvalenzuela2711,narrative:narrativa_19,user_narrative,1.0
user:valery_olmedo,narrative:narrativa_19,user_narrative,1.0
user:martaval1970,narrative:narrativa_19,user_narrative,1.0
user:lalelilolu3211230009876,narrative:narrativa_19,user_narrative,1.0
user:zerugorrikoegunak,narrative:narrativa_19,user_narrative,1.0
user:raquel_ibz_38,narrative:narrativa_19,user_narrative,1.0
user:laurilla29,narrative:narrativa_19,user_narrative,1.0
user:mariasantos16jacome,narrative:narrativa_19,user_narrative,1.0
user:yosmarca,narrative:narrativa_19,user_narrative,1.0
user:turbayantonia,narrative:narrativa_19,user_narrative,1.0
user:nutrianima9,narrative:narrativa_19,user_narrative,1.0
user:zaidasanmillanserrano,narrative:narrativa_19,user_narrative,1.0
user:lucky_dadoo,narrative:narrativa_19,user_narrative,1.0
user:sesasanchez,narrative:narrativa_19,user_narrative,1.0
user:lena.pstg,narrative:narrativa_19,user_narrative,1.0
user:_evamariarj_,narrative:narrativa_19,user_narrative,1.0
user:memichmyself,narrative:narrativa_19,user_narrative,1.0
user:lina.herzig,narrative:narrativa_19,user_narrative,1.0
user:pablotejadamusica,narrative:narrativa_19,user_narrative,1.0
user:candeltomas,narrative:narrativa_19,user_narrative,1.0
user:leirele74,narrative:narrativa_19,user_narrative,1.0
user:soydelturo,narrative:narrativa_19,user_narrative,1.0
user:lasmanualidadesdevirtu,narrative:narrativa_19,user_narrative,1.0
user:aldaraynayeli,narrative:narrativa_19,user_narrative,1.0
user:valentina_quiroga10,narrative:narrativa_19,user_narrative,1.0
user:patricia.pardo,narrative:narrativa_19,user_narrative,1.0
user:sergicpc2,narrative:narrativa_19,user_narrative,1.0
user:terita38,narrative:narrativa_19,user_narrative,1.0
user:mary2433,narrative:narrativa_19,user_narrative,1.0
user:meb_2789,narrative:narrativa_19,user_narrative,1.0
user:linda_m_62,narrative:narrativa_19,user_narrative,1.0
user:jmganda1711,narrative:narrativa_19,user_narrative,1.0
user:begomacho,narrative:narrativa_19,user_narrative,1.0
user:palomabarr17,narrative:narrativa_19,user_narrative,1.0
user:lola__dobon_anton,narrative:narrativa_19,user_narrative,1.0
user:costaibiza,narrative:narrativa_19,user_narrative,1.0
user:jb.1973,narrative:narrativa_19,user_narrative,1.0
user:piensa_divergente_,narrative:narrativa_19,user_narrative,1.0
user:mayadomingomaya,narrative:narrativa_19,user_narrative,1.0
user:sergi.magrina,narrative:narrativa_19,user_narrative,1.0
user:gabriel_a_estribor,narrative:narrativa_19,user_narrative,1.0
user:gonzax02,narrative:narrativa_19,user_narrative,1.0
user:aldenize.79,narrative:narrativa_19,user_narrative,1.0
user:alev100.d,narrative:narrativa_19,user_narrative,1.0
user:javichi_ec,narrative:narrativa_19,user_narrative,1.0
user:moni_ortiz_hair_stylist,narrative:narrativa_19,user_narrative,1.0
user:chloe.zanders,narrative:narrativa_19,user_narrative,1.0
user:narialealgome,narrative:narrativa_19,user_narrative,1.0
user:huracan88tete,narrative:narrativa_19,user_narrative,1.0
user:__alcanoca__,narrative:narrativa_19,user_narrative,1.0
user:pilar_rodriguez_martinez,narrative:narrativa_19,user_narrative,1.0
user:ratbiker_mdd,narrative:narrativa_19,user_narrative,1.0
user:tactointimacy_,narrative:narrativa_19,user_narrative,2.0
user:fede_l984,narrative:narrativa_19,user_narrative,1.0
user:magiapura74,narrative:narrativa_19,user_narrative,1.0
user:nurimr,narrative:narrativa_19,user_narrative,1.0
user:porquesi.accesorios,narrative:narrativa_19,user_narrative,1.0
user:david_brujo,narrative:narrativa_19,user_narrative,1.0
user:adrianipater,narrative:narrativa_19,user_narrative,1.0
user:castillo.herrera.juanjo,narrative:narrativa_19,user_narrative,1.0
user:uncientificovillano,narrative:narrativa_19,user_narrative,1.0
user:nievesvk,narrative:narrativa_19,user_narrative,1.0
user:maria_martin_rodr,narrative:narrativa_19,user_narrative,1.0
user:younfuturoporsonar77,narrative:narrativa_19,user_narrative,1.0
user:mariadelosangelesalanon,narrative:narrativa_19,user_narrative,1.0
user:llamadmeismael,narrative:narrativa_19,user_narrative,1.0
user:ivanmarimuntanya,narrative:narrativa_19,user_narrative,1.0
user:car.466,narrative:narrativa_19,user_narrative,1.0
user:javieravellanedamartinez,narrative:narrativa_19,user_narrative,1.0
user:manuelcarlo.laradelgado,narrative:narrativa_19,user_narrative,1.0
profile:alambrito_mx,narrative:narrativa_19,profile_narrative,1.0
profile:unseductordice,narrative:narrativa_19,profile_narrative,1.0
profile:antonio_elmultifacetico,narrative:narrativa_19,profile_narrative,1.0
profile:eltemach_1325,narrative:narrativa_19,profile_narrative,7.0
profile:andersonfabian.henaomantilla.7,narrative:narrativa_19,profile_narrative,7.0
profile:carlosivancb19,narrative:narrativa_19,profile_narrative,2.0
profile:focusmode.1,narrative:narrativa_19,profile_narrative,4.0
profile:vallenato_en_la_capital,narrative:narrativa_19,profile_narrative,1.0
user:fedeartegroso,narrative:narrativa_2,user_narrative,1.0
user:dmunozz,narrative:narrativa_2,user_narrative,1.0
user:emmanuel.076,narrative:narrativa_2,user_narrative,1.0
user:cristinnabel,narrative:narrativa_2,user_narrative,1.0
user:rxcio_pp,narrative:narrativa_2,user_narrative,1.0
user:atirarien,narrative:narrativa_2,user_narrative,1.0
user:la_jorge_rafael6,narrative:narrativa_2,user_narrative,1.0
user:luismatra,narrative:narrativa_2,user_narrative,1.0
user:javier.ferreyra.3388,narrative:narrativa_2,user_narrative,1.0
user:tprtony,narrative:narrativa_2,user_narrative,1.0
user:gabi_signorelli18,narrative:narrativa_2,user_narrative,1.0
user:lavidaesbellavivevivela,narrative:narrativa_2,user_narrative,1.0
user:drachavezdl,narrative:narrativa_2,user_narrative,1.0
user:caniva_68,narrative:narrativa_2,user_narrative,1.0
user:dra.paulacaravelli,narrative:narrativa_2,user_narrative,1.0
user:desiree_339,narrative:narrativa_2,user_narrative,1.0
user:ines.carolina.7,narrative:narrativa_2,user_narrative,1.0
user:bicicleteria_del_oeste,narrative:narrativa_2,user_narrative,1.0
user:pavlovshapes,narrative:narrativa_2,user_narrative,2.0
user:danielsherkhan,narrative:narrativa_2,user_narrative,1.0
user:jose23vega,narrative:narrativa_2,user_narrative,1.0
user:pilotpyrx,narrative:narrativa_2,user_narrative,1.0
user:meri_segura,narrative:narrativa_2,user_narrative,1.0
user:dsanfiel,narrative:narrativa_2,user_narrative,1.0
user:miguel.a_hidalgo,narrative:narrativa_2,user_narrative,1.0
user:busnerd88,narrative:narrativa_2,user_narrative,1.0
user:firecba77,narrative:narrativa_2,user_narrative,1.0
user:jeslen.87,narrative:narrativa_2,user_narrative,1.0
user:nanezloli,narrative:narrativa_2,user_narrative,1.0
user:analopezperez41,narrative:narrativa_2,user_narrative,1.0
user:josegor2345,narrative:narrativa_2,user_narrative,1.0
user:dulcelucia1985,narrative:narrativa_2,user_narrative,1.0
user:valeriacampoccia17,narrative:narrativa_2,user_narrative,1.0
user:javier.azpe,narrative:narrativa_2,user_narrative,1.0
user:hhmi.terapia,narrative:narrativa_2,user_narrative,1.0
user:halconperegrinoaviacion,narrative:narrativa_2,user_narrative,1.0
user:lobossnelson,narrative:narrativa_2,user_narrative,1.0
user:patriciabarraher,narrative:narrativa_2,user_narrative,1.0
user:silviaarbaiza63,narrative:narrativa_2,user_narrative,1.0
user:peter_abuin,narrative:narrativa_2,user_narrative,1.0
user:maria_martin_rodr,narrative:narrativa_2,user_narrative,1.0
user:javichi_ec,narrative:narrativa_2,user_narrative,1.0
user:fernandovelascodominguez,narrative:narrativa_2,user_narrative,1.0
profile:relatos_de_un_maltratador,narrative:narrativa_2,profile_narrative,1.0
user:lalorockss,narrative:narrativa_3,user_narrative,1.0
user:moises.mato,narrative:narrativa_3,user_narrative,1.0
user:leonardocaam2010,narrative:narrativa_3,user_narrative,1.0
user:oliver_rivera_j,narrative:narrativa_3,user_narrative,1.0
user:greco_di_toro,narrative:narrativa_3,user_narrative,1.0
user:tepublicamos40,narrative:narrativa_3,user_narrative,1.0
user:gonzalezdiorrego_m,narrative:narrativa_3,user_narrative,1.0
user:ivaan_a7x,narrative:narrativa_3,user_narrative,1.0
user:reyromero_,narrative:narrativa_3,user_narrative,1.0
user:allthecoloress,narrative:narrativa_3,user_narrative,1.0
user:neli_norena,narrative:narrativa_3,user_narrative,1.0
user:paqui3605,narrative:narrativa_3,user_narrative,1.0
user:josealvaro_theanvil,narrative:narrativa_3,user_narrative,1.0
user:leo_terra1,narrative:narrativa_3,user_narrative,1.0
user:axlord_ryumaoh,narrative:narrativa_3,user_narrative,1.0
user:alex.aran_abo,narrative:narrativa_3,user_narrative,1.0
user:jony_j.f,narrative:narrativa_3,user_narrative,1.0
user:rafaelbus2024,narrative:narrativa_3,user_narrative,1.0
user:lauraruizvenegas,narrative:narrativa_3,user_narrative,1.0
user:enrique_anaut,narrative:narrativa_3,user_narrative,1.0
profile:sorvyon,narrative:narrativa_3,profile_narrative,1.0
profile:andersonfabian.henaomantilla.7,narrative:narrativa_3,profile_narrative,3.0
profile:focusmode.1,narrative:narrativa_3,profile_narrative,1.0
user:mvviik.10,narrative:narrativa_4,user_narrative,1.0
user:traviseltitere76,narrative:narrativa_4,user_narrative,1.0
user:juliantikichelito06,narrative:narrativa_4,user_narrative,1.0
user:kris_mercurino,narrative:narrativa_4,user_narrative,1.0
user:dxrxnt_st,narrative:narrativa_4,user_narrative,1.0
user:chris_conet_12,narrative:narrativa_4,user_narrative,1.0
user:nuaspitnes,narrative:narrativa_4,user_narrative,1.0
user:codigodelvaron,narrative:narrativa_4,user_narrative,1.0
user:jolinaromei,narrative:narrativa_4,user_narrative,1.0
user:cristiang.intellimen,narrative:narrativa_4,user_narrative,1.0
user:onixregalos,narrative:narrativa_4,user_narrative,1.0
user:serranoyolita6,narrative:narrativa_4,user_narrative,1.0
user:guardiolaantonio68,narrative:narrativa_4,user_narrative,1.0
user:escamoso1530,narrative:narrativa_4,user_narrative,1.0
user:augus0490,narrative:narrativa_4,user_narrative,1.0
user:celticarredondo25,narrative:narrativa_4,user_narrative,1.0
user:isairod83,narrative:narrativa_4,user_narrative,1.0
user:ale_dreamdrumer,narrative:narrativa_4,user_narrative,1.0
user:mariasantos16jacome,narrative:narrativa_4,user_narrative,1.0
user:montserratmendezal,narrative:narrativa_4,user_narrative,1.0
user:fatima.notario.16,narrative:narrativa_4,user_narrative,1.0
user:juanuchi83,narrative:narrativa_4,user_narrative,1.0
user:lucky_dadoo,narrative:narrativa_4,user_narrative,1.0
user:kristiansenlisbethirene,narrative:narrativa_4,user_narrative,3.0
user:lobednoslotcars,narrative:narrativa_4,user_narrative,1.0
user:natova74,narrative:narrativa_4,user_narrative,1.0
user:juanantoniorodriguez.molero,narrative:narrativa_4,user_narrative,1.0
user:carmen15888,narrative:narrativa_4,user_narrative,1.0
user:florecita_welcome_tho_the_jung,narrative:narrativa_4,user_narrative,1.0
user:onsal_construcciones,narrative:narrativa_4,user_narrative,1.0
user:garasant,narrative:narrativa_4,user_narrative,1.0
user:marisagsanz,narrative:narrativa_4,user_narrative,1.0
user:vi.fiore.art,narrative:narrativa_4,user_narrative,1.0
user:eleonoraferi,narrative:narrativa_4,user_narrative,1.0
user:candeltomas,narrative:narrativa_4,user_narrative,1.0
profile:andersonfabian.henaomantilla.7,narrative:narrativa_4,profile_narrative,1.0
profile:hombresinocentes,narrative:narrativa_4,profile_narrative,1.0
user:robertsorilus89,narrative:narrativa_5,user_narrative,1.0
user:_cristobaldiaz_,narrative:narrativa_5,user_narrative,1.0
user:07.yaoo,narrative:narrativa_5,user_narrative,1.0
user:bocum_dei,narrative:narrativa_5,user_narrative,1.0
user:ana_06_92,narrative:narrativa_5,user_narrative,1.0
user:nano.diaz.araya,narrative:narrativa_5,user_narrative,1.0
user:fedeartegroso,narrative:narrativa_5,user_narrative,1.0
user:masassaludables,narrative:narrativa_5,user_narrative,1.0
user:___kevin__trejos__fb___,narrative:narrativa_5,user_narrative,1.0
user:jlmolinos22,narrative:narrativa_5,user_narrative,1.0
user:bailando.con.demonios,narrative:narrativa_5,user_narrative,1.0
user:estelaanaliachirdo,narrative:narrativa_5,user_narrative,1.0
user:barbienfermera888,narrative:narrativa_5,user_narrative,1.0
user:rcio__c_,narrative:narrativa_5,user_narrative,1.0
user:desika2000,narrative:narrativa_5,user_narrative,2.0
user:sebatavaresok,narrative:narrativa_5,user_narrative,1.0
user:aiskelc_95,narrative:narrativa_5,user_narrative,1.0
user:mabelvboas,narrative:narrativa_5,user_narrative,1.0
user:luismatra,narrative:narrativa_5,user_narrative,1.0
user:mapagamu,narrative:narrativa_5,user_narrative,1.0
user:maariasieerra__,narrative:narrativa_5,user_narrative,1.0
user:macuhada,narrative:narrativa_5,user_narrative,1.0
user:yaiizamg29,narrative:narrativa_5,user_narrative,1.0
user:nobodys_here_yr,narrative:narrativa_5,user_narrative,1.0
user:librepensando,narrative:narrativa_5,user_narrative,1.0
user:valentinasamirah1,narrative:narrativa_5,user_narrative,1.0
user:luisatorre75,narrative:narrativa_5,user_narrative,1.0
user:_vera_tr,narrative:narrativa_5,user_narrative,1.0
user:rmarinogalvez,narrative:narrativa_5,user_narrative,1.0
user:kytygahe,narrative:narrativa_5,user_narrative,1.0
user:carmensorianoferrer,narrative:narrativa_5,user_narrative,1.0
user:veroaha,narrative:narrativa_5,user_narrative,1.0
user:taisawebdesigner,narrative:narrativa_5,user_narrative,1.0
user:pab_chonchito,narrative:narrativa_5,user_narrative,1.0
user:silvanajuarez460,narrative:narrativa_5,user_narrative,1.0
user:adrianboimvaser,narrative:narrativa_5,user_narrative,1.0
user:brsteve1,narrative:narrativa_5,user_narrative,1.0
user:coatyler77,narrative:narrativa_5,user_narrative,1.0
user:miguelisach,narrative:narrativa_5,user_narrative,1.0
user:sjdjuduwj,narrative:narrativa_5,user_narrative,1.0
user:ffjhacel,narrative:narrativa_5,user_narrative,1.0
user:lallycita,narrative:narrativa_5,user_narrative,1.0
user:khalilcisse812,narrative:narrativa_5,user_narrative,1.0
user:ayoze.g.s,narrative:narrativa_5,user_narrative,1.0
user:sayanfarmer007,narrative:narrativa_5,user_narrative,1.0
user:amarillorelativosupermasivo,narrative:narrativa_5,user_narrative,1.0
user:perezdelcamino,narrative:narrativa_5,user_narrative,1.0
user:marijosequintes,narrative:narrativa_5,user_narrative,1.0
user:sebasmm23,narrative:narrativa_5,user_narrative,1.0
profile:temachero_10,narrative:narrativa_5,profile_narrative,2.0
profile:sorvyon,narrative:narrativa_5,profile_narrative,2.0
profile:andersonfabian.henaomantilla.7,narrative:narrativa_5,profile_narrative,1.0
profile:eltemach_1325,narrative:narrativa_5,profile_narrative,1.0
user:eliaslunasantana,narrative:narrativa_6,user_narrative,1.0
user:alan_brito_iv,narrative:narrativa_6,user_narrative,1.0
user:cesbayarea,narrative:narrativa_6,user_narrative,1.0
user:joelp.b.peluquero1,narrative:narrativa_6,user_narrative,1.0
user:acdclive397,narrative:narrativa_6,user_narrative,1.0
user:carboneros.palmira.co,narrative:narrativa_6,user_narrative,1.0
user:claudio.t.z,narrative:narrativa_6,user_narrative,1.0
user:consolasnegrodvj,narrative:narrativa_6,user_narrative,1.0
user:keila_canteros,narrative:narrativa_6,user_narrative,1.0
