source,target,edge_type,weight
user:papelosoroso,narrative:narrativa_6,user_narrative,1.0
user:primula_wise,narrative:narrativa_6,user_narrative,1.0
user:vivirsanamentepsi,narrative:narrativa_6,user_narrative,1.0
user:andresexe,narrative:narrativa_6,user_narrative,1.0
user:cre_andome,narrative:narrativa_6,user_narrative,1.0
user:an.arkhia,narrative:narrativa_6,user_narrative,1.0
user:wo.oneli,narrative:narrativa_6,user_narrative,1.0
user:kymo73,narrative:narrativa_6,user_narrative,1.0
user:dongiorgio.vk,narrative:narrativa_6,user_narrative,1.0
user:evelynboniche,narrative:narrativa_6,user_narrative,1.0
user:elaudysgrandell,narrative:narrativa_6,user_narrative,1.0
user:dylanpereyra6,narrative:narrativa_6,user_narrative,1.0
user:cruzado1953,narrative:narrativa_6,user_narrative,1.0
user:caaaniiiiiix,narrative:narrativa_6,user_narrative,1.0
user:ximeantonieta,narrative:narrativa_6,user_narrative,1.0
user:cecilia.nicoletti.73,narrative:narrativa_6,user_narrative,1.0
user:rock.quink,narrative:narrativa_6,user_narrative,1.0
user:virgdiaz_,narrative:narrativa_6,user_narrative,1.0
user:montsecazcarrapsicologia,narrative:narrativa_6,user_narrative,1.0
user:the_vo1d9,narrative:narrativa_6,user_narrative,1.0
user:nidiapia,narrative:narrativa_6,user_narrative,1.0
profile:kymo73,narrative:narrativa_6,profile_narrative,1.0
profile:enriquesantosshow,narrative:narrativa_6,profile_narrative,1.0
profile:tu949fm,narrative:narrativa_6,profile_narrative,1.0
profile:eldocetv,narrative:narrativa_6,profile_narrative,1.0
profile:elintransigente,narrative:narrativa_6,profile_narrative,1.0
user:enriquezariasjenny,narrative:narrativa_7,user_narrative,1.0
user:mabechristensen77,narrative:narrativa_7,user_narrative,1.0
user:the_jbeard,narrative:narrativa_7,user_narrative,1.0
user:luzbelle,narrative:narrativa_7,user_narrative,1.0
user:juan_motusvita,narrative:narrativa_7,user_narrative,1.0
user:georginaortegagomez,narrative:narrativa_7,user_narrative,1.0
user:omgalicemoon,narrative:narrativa_7,user_narrative,1.0
user:marcela_cortes777,narrative:narrativa_7,user_narrative,1.0
user:sofilina,narrative:narrativa_7,user_narrative,1.0
user:prou_prou_prou,narrative:narrativa_7,user_narrative,1.0
user:jeffergamo,narrative:narrativa_7,user_narrative,1.0
profile:sandro_sensei,narrative:narrativa_7,profile_narrative,2.0
profile:telefecordoba,narrative:narrativa_7,profile_narrative,1.0
user:cuidatuspawn,narrative:narrativa_8,user_narrative,1.0
user:elisa.cantu,narrative:narrativa_8,user_narrative,1.0
user:martchela___,narrative:narrativa_8,user_narrative,1.0
user:roller_calisthenics,narrative:narrativa_8,user_narrative,1.0
user:ruizyorimar,narrative:narrativa_8,user_narrative,1.0
user:majocontreras3d,narrative:narrativa_8,user_narrative,1.0
user:albikasierra,narrative:narrativa_8,user_narrative,1.0
user:castellanosss___,narrative:narrativa_8,user_narrative,1.0
profile:sandro_sensei,narrative:narrativa_8,profile_narrative,1.0
profile:enriquesantosshow,narrative:narrativa_8,profile_narrative,1.0
user:sonia26.gt,narrative:narrativa_9,user_narrative,1.0
user:quimeradelibros,narrative:narrativa_9,user_narrative,1.0
user:beticavero,narrative:narrativa_9,user_narrative,1.0
user:zay_hm__,narrative:narrativa_9,user_narrative,1.0
user:pilarbadillovirues,narrative:narrativa_9,user_narrative,1.0
user:dianikarad,narrative:narrativa_9,user_narrative,1.0
narrative:narrativa_0,narrative:narrativa_3,narrative_similarity,0.0435
narrative:narrativa_0,narrative:narrativa_10,narrative_similarity,0.0435
narrative:narrativa_0,narrative:narrativa_19,narrative_similarity,0.0435
narrative:narrativa_1,narrative:narrativa_2,narrative_similarity,0.0435
narrative:narrativa_1,narrative:narrativa_4,narrative_similarity,0.0435
narrative:narrativa_1,narrative:narrativa_5,narrative_similarity,0.0435
narrative:narrativa_1,narrative:narrativa_7,narrative_similarity,0.0435
narrative:narrativa_1,narrative:narrativa_11,narrative_similarity,0.1429
narrative:narrativa_2,narrative:narrativa_9,narrative_similarity,0.0435
narrative:narrativa_2,narrative:narrativa_10,narrative_similarity,0.0435
narrative:narrativa_2,narrative:narrativa_11,narrative_similarity,0.0435
narrative:narrativa_2,narrative:narrativa_12,narrative_similarity,0.0435
narrative:narrativa_2,narrative:narrativa_18,narrative_similarity,0.0435
narrative:narrativa_3,narrative:narrativa_9,narrative_similarity,0.0435
narrative:narrativa_3,narrative:narrativa_14,narrative_similarity,0.0435
narrative:narrativa_3,narrative:narrativa_15,narrative_similarity,0.0435
narrative:narrativa_4,narrative:narrativa_7,narrative_similarity,0.0435
narrative:narrativa_4,narrative:narrativa_9,narrative_similarity,0.0435
narrative:narrativa_4,narrative:narrativa_11,narrative_similarity,0.0435
narrative:narrativa_4,narrative:narrativa_17,narrative_similarity,0.0435
narrative:narrativa_4,narrative:narrativa_19,narrative_similarity,0.0435
narrative:narrativa_5,narrative:narrativa_13,narrative_similarity,0.0435
narrative:narrativa_6,narrative:narrativa_16,narrative_similarity,0.0435
narrative:narrativa_7,narrative:narrativa_8,narrative_similarity,0.0435
narrative:narrativa_7,narrative:narrativa_11,narrative_similarity,0.0435
narrative:narrativa_7,narrative:narrativa_13,narrative_similarity,0.0435
narrative:narrativa_7,narrative:narrativa_18,narrative_similarity,0.0435
narrative:narrativa_8,narrative:narrativa_12,narrative_similarity,0.0435
narrative:narrativa_8,narrative:narrativa_13,narrative_similarity,0.0435
narrative:narrativa_8,narrative:narrativa_17,narrative_similarity,0.0435
narrative:narrativa_8,narrative:narrativa_18,narrative_similarity,0.0435
narrative:narrativa_10,narrative:narrativa_12,narrative_similarity,0.0435
narrative:narrativa_10,narrative:narrativa_17,narrative_similarity,0.0435
narrative:narrativa_11,narrative:narrativa_12,narrative_similarity,0.0435
narrative:narrativa_11,narrative:narrativa_14,narrative_similarity,0.0435
narrative:narrativa_11,narrative:narrativa_18,narrative_similarity,0.0435
narrative:narrativa_12,narrative:narrativa_13,narrative_similarity,0.0909
narrative:narrativa_13,narrative:narrativa_18,narrative_similarity,0.0435
narrative:narrativa_14,narrative:narrativa_18,narrative_similarity,0.0435
