graph_type,node,degree,in_degree,out_degree,betweenness,eigenvector,community
hashtags,hashtag:digitalperson,11.0,,,0.0,0.0012279559009114162,20
hashtags,hashtag:digitalresilience,11.0,,,0.0,0.001447025112361921,2
hashtags,hashtag:digitalsafety,26.0,,,0.0018942055306461543,0.02151360552452365,1
hashtags,hashtag:digitalsecurity,7.0,,,0.0,0.0014468323464640214,2
hashtags,hashtag:dignidad,10.0,,,0.0,0.0028136241797943207,24
hashtags,hashtag:dinaboluarte,26.0,,,0.0,0.009018939328769739,3
hashtags,hashtag:diputaciondesegovia,18.0,,,0.0,0.012749320463102369,1
hashtags,hashtag:direcci,5.0,,,0.0,0.0012963984354155541,3
hashtags,hashtag:direito,4.0,,,0.0,0.0005619794873284998,2
hashtags,hashtag:direitocivil,14.0,,,0.0,0.008357986373744688,2
hashtags,hashtag:direitodasmulheres,3.0,,,5.522582968689633e-07,0.0006243985606413303,2
hashtags,hashtag:direitodigital,24.0,,,0.0010642118247138743,0.00900323660416073,2
hashtags,hashtag:direitoeeconomia,3.0,,,0.0,0.001078107507596365,30
hashtags,hashtag:direitoeleitoral,4.0,,,0.0,0.0003558092680727395,2
hashtags,hashtag:direitopenal,22.0,,,0.0010264829864439294,0.008793855342647358,2
hashtags,hashtag:direitosdascrian,10.0,,,0.0,0.007349063069223195,0
hashtags,hashtag:direitosdasmulheres,19.0,,,0.0006477161052448369,0.006899869458521859,2
hashtags,hashtag:direitoshumanos,10.0,,,0.00043891768249463366,0.0062529393847059215,2
hashtags,hashtag:disciplinario,11.0,,,0.0,0.00216230465219695,3
hashtags,hashtag:disciplinaytrabajo,4.0,,,0.0,0.002057310220314958,3
hashtags,hashtag:discipline,10.0,,,0.0,1.0241792902588546e-05,4
hashtags,hashtag:discoverychannel,3.0,,,0.0,0.004730418597814179,0
hashtags,hashtag:discriminaci,18.0,,,0.0,0.0055403656226487305,7
hashtags,hashtag:discursodeodio,18.0,,,0.0001308622225822421,0.01216634523912908,2
hashtags,hashtag:discursosdeodio,18.0,,,1.985768995341304e-05,0.0023945155811884626,2
hashtags,hashtag:discutidero,28.0,,,0.0,0.010623879716255655,8
hashtags,hashtag:disney,22.0,,,0.0,0.010554781605076806,2
hashtags,hashtag:disneyseries,22.0,,,0.0,0.010554781605076806,2
hashtags,hashtag:disruptingharm,4.0,,,0.0,0.005698349069643506,0
hashtags,hashtag:distritotetuan,4.0,,,0.0,0.004415075631356084,34
hashtags,hashtag:diversas,4.0,,,0.0,0.005841690081964666,0
hashtags,hashtag:diversidad,29.0,,,0.0002480739842635616,0.0161578829125221,2
hashtags,hashtag:divincri,11.0,,,0.0,0.008395005812260922,3
hashtags,hashtag:divircioalpino,2.0,,,0.0,0.00034402779026697887,2
hashtags,hashtag:divorcios,29.0,,,0.0,0.0034580506874963193,9
hashtags,hashtag:dnhbracelets,4.0,,,0.0,9.189182311476769e-06,4
hashtags,hashtag:docencia,23.0,,,0.0,0.017150584067641316,1
hashtags,hashtag:docenteabusador,14.0,,,0.0,0.005145931301870075,3
hashtags,hashtag:docentedenunciado,10.0,,,0.0,0.007879350377569743,0
hashtags,hashtag:docentedetenido,15.0,,,0.0,0.0021027158387134383,3
hashtags,hashtag:docentes,33.0,,,9.043004651788727e-05,0.03448621379156635,1
hashtags,hashtag:docentesargentinos,44.0,,,5.045739307302205e-05,0.04662405968207581,1
hashtags,hashtag:dog,26.0,,,2.333072459525179e-05,0.0022336835306426823,5
hashtags,hashtag:doggroom,15.0,,,0.0,0.0020749760828882636,5
hashtags,hashtag:doggroomer,28.0,,,0.0,0.0027473949930018012,5
hashtags,hashtag:doggroomers,15.0,,,0.0,0.0020749760828882636,5
hashtags,hashtag:doggrooming,45.0,,,2.828145413354906e-05,0.0032895328514566105,5
hashtags,hashtag:doggroomingnz,15.0,,,0.0,0.0020749760828882636,5
hashtags,hashtag:doglover,39.0,,,1.1303525440849571e-05,0.0031121072420699164,5
hashtags,hashtag:doglovers,40.0,,,1.677073352632397e-05,0.003135778517834499,5
hashtags,hashtag:dogs,40.0,,,1.8964532413749044e-05,0.0031306326844147826,5
hashtags,hashtag:dogsofinstagram,37.0,,,6.516356590181184e-06,0.003054261049802835,5
hashtags,hashtag:dogstagram,10.0,,,0.0,0.0017743788025505673,5
hashtags,hashtag:donaldtrump,10.0,,,0.0,0.0028136241797943207,24
hashtags,hashtag:doodle,4.0,,,0.0,0.0016186909212701887,5
hashtags,hashtag:doxing,9.0,,,0.0,0.01616388683506641,0
hashtags,hashtag:doxxing,17.0,,,0.0002737105179157213,0.019080189674104627,0
hashtags,hashtag:dracindiamoraca,2.0,,,0.0,0.00034402779026697887,2
hashtags,hashtag:dramaenredes,26.0,,,0.0,0.008831493342327261,6
hashtags,hashtag:dramaturgia,18.0,,,0.0,0.0055403656226487305,7
hashtags,hashtag:dreambuild,4.0,,,0.0,9.199972016213603e-06,4
hashtags,hashtag:drfranciscorondon,11.0,,,0.0,0.007317942429368082,0
hashtags,hashtag:droitsuisse,7.0,,,0.0,0.0019440625163237855,14
hashtags,hashtag:dsa,25.0,,,0.0,0.014228421125632022,11
hashtags,hashtag:dspmensenada,3.0,,,0.0,0.0017988126507680396,54
hashtags,hashtag:durangaldea,6.0,,,0.0,0.0032374022292111495,1
hashtags,hashtag:díanaranja,29.0,,,0.0,0.036826469570496796,1
hashtags,hashtag:ecadigital,7.0,,,1.9743092390195653e-05,0.0009876564590315868,2
hashtags,hashtag:echtesdating,5.0,,,0.0,9.34932302562993e-06,4
hashtags,hashtag:ecofeminismo,28.0,,,0.0,0.010623879716255655,8
hashtags,hashtag:ecpat360,5.0,,,0.0,0.0033917705312329683,5
hashtags,hashtag:ecuador,14.0,,,0.0,0.010709509263431371,3
hashtags,hashtag:editorialbruguera,8.0,,,0.0,2.3623880637621056e-06,10
hashtags,hashtag:editorialdolmen,8.0,,,0.0,2.3623880637621056e-06,10
hashtags,hashtag:edmontonnews,7.0,,,0.0,0.00118034317173439,4
hashtags,hashtag:edtech,18.0,,,0.0,0.005061428113129431,15
hashtags,hashtag:educa,15.0,,,0.0013279274808398306,0.002916797190511473,2
hashtags,hashtag:educaand,13.0,,,0.0,0.010209779202783549,26
hashtags,hashtag:educacaodigital,7.0,,,0.0,0.004707689502956809,2
hashtags,hashtag:educacaosexual,9.0,,,0.0,0.0010827986438979786,2
hashtags,hashtag:educaci,178.0,,,0.0173656772834238,0.0960370789371837,0
hashtags,hashtag:educacion,34.0,,,0.00016424595574033977,0.03496064886955662,1
hashtags,hashtag:educacionafectivosexual,18.0,,,0.0,0.012749320463102369,1
hashtags,hashtag:educaciondigital,49.0,,,0.0009563404157091545,0.03795676724583383,0
hashtags,hashtag:educacionemocional,33.0,,,0.0012674861714108982,0.015438968732007795,0
hashtags,hashtag:educacionenvalores,6.0,,,0.0,0.006044294635370854,1
hashtags,hashtag:educaciongratuita,27.0,,,0.0,0.02954574388218376,1
hashtags,hashtag:educacioninfantil,22.0,,,0.0,0.003211844680476742,6
hashtags,hashtag:educacionsexualintegral,7.0,,,0.0,0.006747311975801478,0
hashtags,hashtag:educacionsinviolencia,14.0,,,0.0,0.005145931301870075,3
hashtags,hashtag:educacionsuperior,18.0,,,0.0,0.005061428113129431,15
hashtags,hashtag:educacionyprevencion,6.0,,,4.6104354902103166e-08,0.0007537793036115358,3
hashtags,hashtag:educaosexualnasescolas,9.0,,,0.0,0.0010827986438979786,2
hashtags,hashtag:educarenigualdad,8.0,,,4.974114595924826e-05,0.006245187643359568,1
hashtags,hashtag:educativos,9.0,,,0.0,0.0045411760341134986,1
hashtags,hashtag:efeitostreisand,2.0,,,0.0,0.00034697418013074653,2
hashtags,hashtag:efemhack,4.0,,,0.0,0.0071273974807783275,0
hashtags,hashtag:efpa,18.0,,,0.0,0.012885818092058314,0
hashtags,hashtag:eige,19.0,,,0.0,0.019995708393433866,1
hashtags,hashtag:el7eartradiosarri,4.0,,,0.0,0.002701125716056429,0
hashtags,hashtag:el9ningunasemueves,22.0,,,0.0,0.01296645998181722,1
hashtags,hashtag:elalto,7.0,,,0.0,0.004490608630433481,39
hashtags,hashtag:elassegurasnasredes,6.0,,,0.0,0.0014954666516119883,2
hashtags,hashtag:elchoche,15.0,,,0.0,0.004484388688257698,3
hashtags,hashtag:elchorrillerosl,9.0,,,4.608868491201447e-05,0.005799214143870799,0
hashtags,hashtag:elciavteinforma,9.0,,,0.0,0.01186372589533353,0
hashtags,hashtag:elcolegiodetamaulipas,4.0,,,0.0,0.003606494339769033,0
hashtags,hashtag:eldoce,3.0,,,0.0,0.008042753836660655,0
hashtags,hashtag:elecciones2024,2.0,,,0.0,0.0003132147319328475,0
hashtags,hashtag:elección,6.0,,,0.0,0.002689624400854558,41
hashtags,hashtag:eleicoes2026,7.0,,,0.0,0.0019666923775342173,30
hashtags,hashtag:elespectador,5.0,,,0.0,0.0026560335551862255,3
hashtags,hashtag:elfronterizo,12.0,,,0.0,0.008148021375801909,0
hashtags,hashtag:elgroomingnoesunjuegoesunabuso,3.0,,,0.0,0.003749603636992523,0
hashtags,hashtag:eliminamoscontenido,26.0,,,1.3189371393758031e-07,0.014450399354222944,11
hashtags,hashtag:elinternettambi,11.0,,,0.0,0.012576516086255603,1
hashtags,hashtag:elintransigente,2.0,,,0.0,0.0024409649513426027,0
hashtags,hashtag:elmachismomata,6.0,,,3.6499280964165e-07,0.0040724426046631285,1
hashtags,hashtag:elmultimedio,26.0,,,0.0,0.008831493342327261,6
hashtags,hashtag:elnortealmomento,6.0,,,0.0,0.002689624400854558,41
hashtags,hashtag:eloymoreno,22.0,,,0.0,0.010554781605076806,2
hashtags,hashtag:elpeajesexual,8.0,,,0.0,0.0035899430805906058,2
hashtags,hashtag:elrosarinodiario,4.0,,,0.0,0.00573868873922529,0
hashtags,hashtag:elsuceso,11.0,,,0.0,0.01449857963316602,0
hashtags,hashtag:eltemach,16.0,,,1.4280767809585563e-05,0.00173485963873134,2
hashtags,hashtag:elvisact,9.0,,,0.0,1.0049915192149825e-05,4
hashtags,hashtag:emakumeak,4.0,,,0.0,0.0037355096586344123,1
hashtags,hashtag:emmanueldalzon,4.0,,,0.0,0.005552391545127023,0
hashtags,hashtag:emoji,3.0,,,0.0,0.0013526629938263191,2
hashtags,hashtag:empoderamentofeminino,9.0,,,0.0,0.0012713772023323045,2
hashtags,hashtag:empoderamiento,20.0,,,0.00012053406735626256,0.016333310329249638,0
hashtags,hashtag:empoderamientodigital,16.0,,,0.0,0.01096937152448873,8
hashtags,hashtag:empoderamientoemocional,16.0,,,0.0,0.01096937152448873,8
hashtags,hashtag:empoderamientofemenino,70.0,,,0.002452284004843046,0.052364679362261426,0
hashtags,hashtag:empoderamientofeminista,10.0,,,0.0,0.006772291240155767,1
hashtags,hashtag:emprendersiendomujer,4.0,,,0.0,0.0018625643979276502,47
hashtags,hashtag:encarniiglesias,2.0,,,0.0,0.0008074456990593405,1
hashtags,hashtag:encuentrazo,28.0,,,0.0,0.010623879716255655,8
hashtags,hashtag:endesa,4.0,,,0.0,0.0038404471523629186,1
hashtags,hashtag:endexploitation,7.0,,,0.0,0.00118034317173439,4
hashtags,hashtag:endtrafficking,11.0,,,0.0,0.003176527774198781,2
hashtags,hashtag:endvaw,3.0,,,0.0,0.0027336597334769092,1
hashtags,hashtag:energy,2.0,,,0.0,8.884819211505787e-06,4
hashtags,hashtag:energyprotection,10.0,,,0.0,1.0241792902588546e-05,4
hashtags,hashtag:enfoqueald,11.0,,,0.0,0.00216230465219695,3
hashtags,hashtag:enfoquearequipa,3.0,,,0.0,0.0011368941053589697,3
hashtags,hashtag:enfoquedeigualdad,17.0,,,0.0,0.010471039114055052,2
hashtags,hashtag:enfoquedeigualdadac,20.0,,,2.997204978665016e-05,0.010916621237247114,2
hashtags,hashtag:engagementcitoyen,4.0,,,0.0,0.0021794080491205937,1
hashtags,hashtag:enriquesantosshow,9.0,,,2.1225106602667698e-06,0.0035358925673086633,31
hashtags,hashtag:entertainmentnews,13.0,,,0.0,0.0022018866105671213,17
hashtags,hashtag:entornodigital,11.0,,,0.0,0.01449857963316602,0
hashtags,hashtag:entornosdigitales,3.0,,,0.0,0.006149890236361431,0
hashtags,hashtag:entornosdigitalesseguros,3.0,,,0.0,0.0060196589161683545,0
hashtags,hashtag:entornosvirtuales,5.0,,,0.0,0.00428045318746585,0
hashtags,hashtag:entrenamiento,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:entrenaseguro,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:entrevista,16.0,,,0.00032893538958178825,0.01301427849495851,0
hashtags,hashtag:entrupyverified,17.0,,,0.0,1.182208610286849e-05,4
hashtags,hashtag:envivo,12.0,,,0.0,0.007000449909522413,3
hashtags,hashtag:equidaddeg,9.0,,,0.0,0.01388427607574148,0
hashtags,hashtag:equidadedeg,4.0,,,0.0,0.00045506541973205293,2
hashtags,hashtag:equipodos,10.0,,,4.947044525383566e-06,0.014199279785394498,0
hashtags,hashtag:erasmusplus,12.0,,,0.0,0.007135758104183867,7
hashtags,hashtag:ertzaintza,7.0,,,0.0,0.005081909558961859,19
hashtags,hashtag:esc,43.0,,,0.001181198532179682,0.01848832547107861,6
hashtags,hashtag:escapulas,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:escnna,6.0,,,0.0,0.0011899853175125884,2
hashtags,hashtag:escobar,40.0,,,2.643891350773993e-05,0.04144295377830385,1
hashtags,hashtag:escobarcultura,36.0,,,8.28515251417812e-06,0.03749128567852706,1
hashtags,hashtag:escolasul,3.0,,,0.0,0.0005499788696581218,2
hashtags,hashtag:escrache,27.0,,,0.0,0.02424007140822931,1
hashtags,hashtag:escuchaactiva,26.0,,,1.3189371393758031e-07,0.014450399354222944,11
hashtags,hashtag:escuela,29.0,,,2.3003438602120687e-05,0.030933973297192104,1
hashtags,hashtag:escueladearte,41.0,,,3.231720510737152e-05,0.0428693703246581,1
hashtags,hashtag:escueladeartes,24.0,,,0.0,0.028448151741620627,1
hashtags,hashtag:escuelarizoma,4.0,,,0.0,0.004401214562306173,43
hashtags,hashtag:escuelas,31.0,,,0.00010807754335618808,0.033468773825450306,1
hashtags,hashtag:escuelasseguras,10.0,,,0.0,0.015127232775834765,0
hashtags,hashtag:escándalo,7.0,,,0.0,0.0027336657067123416,31
hashtags,hashtag:escándaloviral,7.0,,,0.0,0.003448276884931611,31
hashtags,hashtag:esgenocidio,22.0,,,0.0,0.011477096324740725,9
hashtags,hashtag:esi,34.0,,,0.0005308348004381332,0.021800612661777775,8
hashtags,hashtag:esnna,6.0,,,0.0,0.0011899853175125884,2
hashtags,hashtag:esonoesamor,13.0,,,0.0,0.010209779202783549,26
hashtags,hashtag:espa,29.0,,,0.0004504487839698237,0.028471329850219346,0
hashtags,hashtag:espaciosdeigualdad,16.0,,,0.0,0.01096937152448873,8
hashtags,hashtag:espaciosdigitalesseguros,3.0,,,0.0,0.002520066051713644,0
hashtags,hashtag:espaciosseguros,10.0,,,6.21132705152741e-05,0.011318322102541106,1
hashtags,hashtag:especificaciones,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:especificacionestecnicas,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:especismo,22.0,,,0.0,0.011477096324740725,9
hashtags,hashtag:espectaculoschile,5.0,,,0.0,0.005311811777511944,0
hashtags,hashtag:esportsfemenino,4.0,,,0.0,0.0018625643979276502,49
hashtags,hashtag:espritfeminin,14.0,,,0.0,0.0022140741727816114,14
hashtags,hashtag:estadisticas,4.0,,,0.0,0.004384708278420738,1
hashtags,hashtag:estadosinacoso,6.0,,,0.0,0.0011758895197408747,3
hashtags,hashtag:estafaonline,10.0,,,0.0,0.0020391111674255033,21
hashtags,hashtag:estafasonline,4.0,,,0.0,0.0063532515704480715,0
hashtags,hashtag:estamosdepaso,19.0,,,0.0,0.01748409915387747,0
hashtags,hashtag:estelionato,7.0,,,0.0,0.0025661432414485898,2
hashtags,hashtag:esteticacanina,29.0,,,3.1120439558919633e-06,0.0027719292726521264,5
hashtags,hashtag:esteticacaninaprofesional,28.0,,,0.0,0.0027473949930018012,5
hashtags,hashtag:estherysumundo,8.0,,,0.0,2.3623880637621056e-06,10
hashtags,hashtag:estilismocanino,28.0,,,0.0,0.0027473949930018012,5
hashtags,hashtag:estiloimpecable,9.0,,,0.0,0.001708422045777519,5
hashtags,hashtag:estudio,4.0,,,0.0,0.002762170735216017,0
hashtags,hashtag:estudiodeabogados,15.0,,,0.0,0.004376767834045675,3
hashtags,hashtag:estudiojur,38.0,,,0.0004143683289214391,0.022799184215699504,3
hashtags,hashtag:estudiojuridico,28.0,,,0.0005034920871300295,0.02355131042042455,3
hashtags,hashtag:estuprorj,3.0,,,0.0,0.001148564519010966,2
hashtags,hashtag:esviolencia,13.0,,,0.0,0.006445212946745233,5
hashtags,hashtag:etica,15.0,,,0.0,0.003190849515446152,18
hashtags,hashtag:eticadigital,10.0,,,0.0,0.006772291240155767,1
hashtags,hashtag:eticadigitale,15.0,,,0.0,0.003190849515446152,18
hashtags,hashtag:eulencontralaviolenciadeg,12.0,,,0.0,0.011185245010416862,1
hashtags,hashtag:europa,19.0,,,0.0,0.019995708393433866,1
hashtags,hashtag:europabeat,13.0,,,0.0,0.0022018866105671213,17
hashtags,hashtag:europol,4.0,,,0.0,0.004075129241138951,0
hashtags,hashtag:euz,10.0,,,0.0,0.005194114009357946,3
hashtags,hashtag:eventoacad,18.0,,,0.0,0.005061428113129431,15
hashtags,hashtag:eventogratuito,4.0,,,0.0,0.0024417070755267125,11
hashtags,hashtag:eventosbarcelona,9.0,,,0.0,0.0045411760341134986,1
hashtags,hashtag:eventosocial,4.0,,,0.0,0.005257081175777459,1
hashtags,hashtag:eventospanam,7.0,,,0.0,0.002110158432500588,36
hashtags,hashtag:evidence,3.0,,,0.0,9.034437160675246e-06,4
hashtags,hashtag:ex,8.0,,,0.0,0.004372630361469314,1
hashtags,hashtag:exparejas,28.0,,,0.0,0.01224195895264163,3
hashtags,hashtag:explotaci,59.0,,,0.003068320318648899,0.03459036988085474,0
hashtags,hashtag:extorsi,34.0,,,0.00040221643128408803,0.015978458316405486,3
hashtags,hashtag:extorsion,8.0,,,2.600306669337296e-07,0.013549434989146071,0
hashtags,hashtag:extorsiondigital,22.0,,,0.00011306454022696188,0.011460432612351504,0
hashtags,hashtag:extremadura,28.0,,,0.0,0.01224195895264163,3
hashtags,hashtag:ezagutzafeminista,15.0,,,0.0,0.0020146536149112577,16
hashtags,hashtag:ezdaautohobekuntza,15.0,,,0.0,0.0020146536149112577,16
hashtags,hashtag:eztabaidagazteekin,15.0,,,0.0,0.0020146536149112577,16
hashtags,hashtag:f,9.0,,,0.0,0.001948097906824149,2
hashtags,hashtag:facebook,30.0,,,0.0005519313831191297,0.01220708796833554,3
hashtags,hashtag:factcheck,12.0,,,0.0,0.0013495542728342515,6
hashtags,hashtag:factcheckerpontificio,4.0,,,0.0,0.0003239411488623606,50
hashtags,hashtag:factvsfake,12.0,,,0.0,0.0013495542728342515,6
hashtags,hashtag:facultadcomunicaci,8.0,,,0.0,0.004372630361469314,1
hashtags,hashtag:fademurarag,4.0,,,0.0,0.001363967516901696,2
hashtags,hashtag:fake,11.0,,,0.0,0.0012279559009114162,20
hashtags,hashtag:fakenews,34.0,,,0.0010391344146292837,0.004489452659384266,6
hashtags,hashtag:faketickets,3.0,,,0.0,9.034437160675246e-06,4
hashtags,hashtag:falacias,10.0,,,0.0,0.0028136241797943207,24
hashtags,hashtag:fallohistórico,2.0,,,0.0,0.0028353710462715826,0
hashtags,hashtag:fallojudicial,11.0,,,0.0,0.010607571053939172,0
hashtags,hashtag:fama,13.0,,,0.0,0.0022018866105671213,17
hashtags,hashtag:familiadisfuncional,4.0,,,0.0,0.002100000993682558,1
hashtags,hashtag:familiar,29.0,,,0.0,0.0034580506874963193,9
hashtags,hashtag:familias,16.0,,,0.0001081883787536416,0.012989881096656306,0
hashtags,hashtag:familiasalerta,15.0,,,0.0,0.017604681015051714,0
hashtags,hashtag:familiasconscientes,11.0,,,0.0,0.013814166894853805,0
hashtags,hashtag:familiasegura,8.0,,,0.0,0.009161759651687352,0
hashtags,hashtag:familiaseguradigital,11.0,,,0.0,0.0071383927643644575,5
hashtags,hashtag:familiasorientadas,5.0,,,0.0,0.004537361370826036,0
hashtags,hashtag:famosos,19.0,,,0.0,0.01748409915387747,0
hashtags,hashtag:famososargentinos,19.0,,,0.0,0.01748409915387747,0
hashtags,hashtag:fanservice,29.0,,,0.0,0.002821121760369895,6
hashtags,hashtag:faq,24.0,,,0.0,0.013853358887052724,11
hashtags,hashtag:far,36.0,,,0.0003001130547750189,0.016433750268269792,6
hashtags,hashtag:farandulachilena,5.0,,,0.0,0.005311811777511944,0
hashtags,hashtag:farandulera,26.0,,,0.0,0.008831493342327261,6
hashtags,hashtag:farosdigitales,18.0,,,0.0,0.005061428113129431,15
hashtags,hashtag:fashionai,29.0,,,0.0,0.002821121760369895,6
hashtags,hashtag:favoritismos,11.0,,,0.0,0.00216230465219695,3
hashtags,hashtag:fbi,19.0,,,0.0,0.011494163475179422,0
hashtags,hashtag:fblifestyle,17.0,,,0.0,0.010471039114055052,2
hashtags,hashtag:fblive,17.0,,,0.0,0.010471039114055052,2
hashtags,hashtag:fblivechallenge,17.0,,,0.0,0.010471039114055052,2
hashtags,hashtag:fcfm,7.0,,,0.0,0.0032011741530482514,1
hashtags,hashtag:fcom,8.0,,,0.0,0.004372630361469314,1
hashtags,hashtag:federicomolinari,6.0,,,0.0,0.00551109227100104,0
hashtags,hashtag:feedfeed,12.0,,,0.0,0.007000449909522413,3
hashtags,hashtag:feedme,9.0,,,0.0,1.0049915192149825e-05,4
hashtags,hashtag:felizdomingo,12.0,,,0.0,0.010660579528773936,0
hashtags,hashtag:femalenipple,27.0,,,0.0,0.002883532546220714,12
hashtags,hashtag:fembloc,7.0,,,0.0,0.0031207940159346387,11
hashtags,hashtag:femhack,7.0,,,4.234420652162037e-05,0.009432590238362829,1
hashtags,hashtag:femicidio,9.0,,,0.0,0.005497215676570687,0
hashtags,hashtag:feminicidio,52.0,,,0.000346441909514877,0.03375857989341405,1
hashtags,hashtag:feminism,58.0,,,0.0005775886835322687,0.05031807892518149,1
hashtags,hashtag:feminismo,277.0,,,0.03430986474746185,0.13100279802257958,1
hashtags,hashtag:feminismocritico,7.0,,,0.0,0.0016943977051570806,2
hashtags,hashtag:feminismodigital,20.0,,,0.0005888142438948774,0.01002810102026242,2
hashtags,hashtag:feminismoenlucha,4.0,,,0.0,0.003947381847543328,1
hashtags,hashtag:feminismoesigualdad,7.0,,,0.0,0.006281209572723048,1
hashtags,hashtag:feminismointerseccional,27.0,,,0.0,0.02424007140822931,1
hashtags,hashtag:feminismolatinoamericano,22.0,,,0.0009190484242030922,0.01605924010124159,1
hashtags,hashtag:feminismonainternet,9.0,,,0.0,0.0012713772023323045,2
hashtags,hashtag:feminismopopular,11.0,,,0.0,0.012576516086255603,1
hashtags,hashtag:feminismord,9.0,,,0.0,0.007882684712115187,0
hashtags,hashtag:feminismos,18.0,,,0.0002765260157401217,0.012527230453494687,0
hashtags,hashtag:feminismovirtual,9.0,,,0.0,0.0012713772023323045,2
hashtags,hashtag:feminist,10.0,,,0.0,0.003203794305618513,27
hashtags,hashtag:feminista,10.0,,,0.0,0.003203794305618513,27
hashtags,hashtag:feministas,32.0,,,0.0003333230373154214,0.015915224766173748,1
hashtags,hashtag:feministasalcongreso,5.0,,,0.0,0.0058164595441158266,1
hashtags,hashtag:femmesensuisse,14.0,,,0.0,0.0022140741727816114,14
hashtags,hashtag:fesaem,4.0,,,0.0,0.006126617395622336,1
hashtags,hashtag:feswc,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:fge,4.0,,,0.0,0.009442659693267947,0
hashtags,hashtag:fiet,4.0,,,0.0,0.002544436110368242,0
hashtags,hashtag:finalatrata,11.0,,,0.0,0.003176527774198781,2
hashtags,hashtag:financialservices,5.0,,,0.0,0.0010995907005405818,37
hashtags,hashtag:findelpatriarcado,22.0,,,0.0,0.01296645998181722,1
hashtags,hashtag:findom,4.0,,,0.0,0.005559496059000709,0
hashtags,hashtag:findyourpartner,17.0,,,0.0,1.1825245138941118e-05,4
hashtags,hashtag:fintech,5.0,,,0.0,0.0010995907005405818,37
hashtags,hashtag:firewallhumano,12.0,,,0.0,0.013999714284530996,0
hashtags,hashtag:firmadeabogados,15.0,,,0.0,0.004376767834045675,3
hashtags,hashtag:fiscal,47.0,,,0.0012691990248106712,0.0333688952777706,0
hashtags,hashtag:fitly,17.0,,,0.0,1.1825245138941118e-05,4
hashtags,hashtag:fitness,19.0,,,0.0,0.00012774710673392765,10
hashtags,hashtag:fitnessdating,17.0,,,0.0,1.1825245138941118e-05,4
hashtags,hashtag:florentina,3.0,,,0.0,0.00826466138888369,0
hashtags,hashtag:fluxai,29.0,,,0.0,0.002821121760369895,6
hashtags,hashtag:foba,45.0,,,5.834445964144644e-05,0.04668205407593023,1
hashtags,hashtag:folckloreargentino,36.0,,,8.28515251417812e-06,0.03749128567852706,1
hashtags,hashtag:forensedigital,9.0,,,0.0,0.0032014726350007364,2
hashtags,hashtag:forensics,20.0,,,5.717402694840487e-05,0.012153238165436963,0
hashtags,hashtag:formaci,45.0,,,0.0011329562972834748,0.030108974166596403,0
hashtags,hashtag:formacion,20.0,,,0.0,0.023894641768498138,1
hashtags,hashtag:formacionbasica,49.0,,,0.0001410035692228057,0.04316409962708749,1
hashtags,hashtag:formaciononline,5.0,,,0.0,0.004944671227666352,1
hashtags,hashtag:formaciontecnica,20.0,,,0.0,0.0021636988871066537,13
hashtags,hashtag:formajoven,13.0,,,0.0,0.010209779202783549,26
hashtags,hashtag:foruminfancias,5.0,,,0.0,0.00428045318746585,0
hashtags,hashtag:fotografia,15.0,,,0.0,0.007918311524248095,3
hashtags,hashtag:fotopene,11.0,,,0.0,0.012983519079888092,0
hashtags,hashtag:fotos,15.0,,,0.0,0.007918311524248095,3
hashtags,hashtag:francia,4.0,,,0.0,0.004423891898534512,0
hashtags,hashtag:fratelliditalia,29.0,,,0.0,0.002821121760369895,6
hashtags,hashtag:fraud,4.0,,,0.0,0.0011697330096996795,2
hashtags,hashtag:fraudedigital,7.0,,,0.0,0.002110158432500588,36
hashtags,hashtag:fraudeelectr,7.0,,,1.1873722401940922e-06,0.010475429909874249,0
hashtags,hashtag:fraudeenligne,14.0,,,0.0,0.0022140741727816114,14
hashtags,hashtag:fraudprevention,5.0,,,0.0,0.0010995907005405818,37
hashtags,hashtag:frebemoselgrooming,5.0,,,0.0,0.0007418906297630103,3
hashtags,hashtag:freedom,31.0,,,0.011550460657722526,0.0028949222508702433,4
hashtags,hashtag:freek,4.0,,,0.0,0.002762533587048249,0
hashtags,hashtag:frenemoselgromming,2.0,,,0.0,0.0005370894125755859,0
hashtags,hashtag:frenemoselgrooming,9.0,,,6.027498077840747e-05,0.0023633878611810915,3
hashtags,hashtag:freshcut,3.0,,,0.0,0.001539868128574999,5
hashtags,hashtag:fridayvibes,2.0,,,0.0,0.0010449734101996677,0
hashtags,hashtag:frikirap,4.0,,,0.0,0.002762533587048249,0
hashtags,hashtag:fuckyou,9.0,,,0.0,1.0774552655793525e-15,22
hashtags,hashtag:fuerteventura,11.0,,,0.0,0.0063468091763188884,2
hashtags,hashtag:fuerzaentuvoz,13.0,,,0.0,0.010209779202783549,26
hashtags,hashtag:fuerzapopular,15.0,,,0.0,0.004484388688257698,3
hashtags,hashtag:fuerzapublica,20.0,,,0.0,0.0021636988871066537,13
hashtags,hashtag:fuimostodas,22.0,,,0.0,0.01296645998181722,1
hashtags,hashtag:fullpackage,4.0,,,0.0,0.0015657909474011407,5
