source,target,edge_type,weight
hashtag:acosodigital,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:acosoenredes,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:chile,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:ciberacoso,hashtag_cooccurrence,2
hashtag:acosoenl,hashtag:cibern,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:ciberviolenciasexual,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:psicologia,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violenciadigital,hashtag_cooccurrence,2
hashtag:acosoenl,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violencias,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:acosoenl,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:chile,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:ciberacoso,hashtag_cooccurrence,2
hashtag:acosoenredes,hashtag:cibern,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:ciberviolenciasexual,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:psicologia,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:psicologos,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:saludmentalchile,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciadegenero,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciadigital,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciaeninternet,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciaonline,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violencias,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciasexual,hashtag_cooccurrence,1
hashtag:acosoenredes,hashtag:violenciavirtual,hashtag_cooccurrence,1
hashtag:chile,hashtag:ciberacoso,hashtag_cooccurrence,1
hashtag:chile,hashtag:cibern,hashtag_cooccurrence,1
hashtag:chile,hashtag:ciberviolenciasexual,hashtag_cooccurrence,1
hashtag:chile,hashtag:psicologia,hashtag_cooccurrence,1
hashtag:chile,hashtag:psicologos,hashtag_cooccurrence,1
